rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1565339803149902647,,38,,1565339803,149139881,"""base_link""",,,-0.339061558247,0.856759488583,-0.0401438474655,,0.00021157354676,0.00382048711255,0.00332801930783,0.999987141619
1565339803253351932,,39,,1565339803,248559951,"""base_link""",,,-0.338789284229,0.856841564178,-0.0401146411896,,0.000261440786346,0.00380676494441,0.00328061281534,0.999987338804
1565339803350893253,,40,,1565339803,348866939,"""base_link""",,,-0.338994145393,0.856660604477,-0.0404127836227,,0.000269607241782,0.00376952194892,0.0032692389201,0.999987514969
1565339803449984554,,41,,1565339803,448086023,"""base_link""",,,-0.33870279789,0.856972932816,-0.0400379896164,,0.000235581751356,0.00368843235683,0.0032456352455,0.999987902837
1565339803548889596,,42,,1565339803,548316955,"""base_link""",,,-0.338904857635,0.856844305992,-0.0400272607803,,0.000229618011919,0.00367407842286,0.0032399837889,0.999987975392
1565339803649499626,,43,,1565339803,648062944,"""base_link""",,,-0.338867545128,0.856776356697,-0.0400629043579,,0.000257490219646,0.00366129465181,0.00324209539069,0.999988008647
1565339803748472530,,44,,1565339803,747442007,"""base_link""",,,-0.338890254498,0.856908023357,-0.040004491806,,0.000246794988471,0.00369537896231,0.0032301808578,0.999987924526
1565339803858586798,,45,,1565339803,856198072,"""base_link""",,,-0.338695406914,0.85663318634,-0.040208697319,,0.000223351423574,0.00366409204518,0.00318186510992,0.999988200069
1565339803948533271,,46,,1565339803,947707891,"""base_link""",,,-0.338623940945,0.856776177883,-0.0399601459503,,0.000227823434677,0.00362966734175,0.00316343948081,0.999988383064
1565339804048545560,,47,,1565339804,47919988,"""base_link""",,,-0.338734984398,0.856853961945,-0.040065407753,,4.62699879315e-07,-2.26492543551e-05,4.58604678178e-05,0.999999998692
1565339804153421718,,48,,1565339804,150476932,"""base_link""",,,-0.33920353651,0.856673955917,-0.0400903224945,,4.14751215422e-05,-5.31728176942e-05,3.29131325342e-05,0.999999997185
1565339804249203473,,49,,1565339804,247309923,"""base_link""",,,-0.338676273823,0.856828212738,-0.0402785539627,,7.8039254618e-05,0.000187706661616,6.23070125122e-05,0.999999977397
1565339804351037260,,50,,1565339804,348768949,"""base_link""",,,-0.338621795177,0.856673359871,-0.0401803255081,,0.000140286455538,0.0010988022116,6.64069167143e-05,0.999999384272
1565339804448694118,,51,,1565339804,447159051,"""base_link""",,,-0.338929653168,0.856734633446,-0.0403077602386,,0.0001850478221,0.00231534333882,7.73261951553e-05,0.999997299478
1565339804557473032,,52,,1565339804,551517009,"""base_link""",,,-0.338979959488,0.856654703617,-0.0401121377945,,0.000193830046163,0.00323326161692,9.36123789121e-05,0.999994749829
1565339804650244712,,53,,1565339804,647830963,"""base_link""",,,-0.339074313641,0.856731176376,-0.0401947498322,,0.000187403710867,0.00371915021371,2.63295613148e-05,0.99999306603
1565339804747377488,,54,,1565339804,746800899,"""base_link""",,,-0.338563621044,0.856918334961,-0.0401153564453,,0.000146204991011,0.00391257023418,3.77984378615e-05,0.999992334465
1565339804848577762,,55,,1565339804,848078012,"""base_link""",,,-0.338833808899,0.856790840626,-0.0402064323425,,0.000173356771639,0.00404039538374,5.40482231939e-05,0.999991821082
1565339804948003693,,56,,1565339804,946826934,"""base_link""",,,-0.338918566704,0.856671631336,-0.040071606636,,0.000214887882938,0.00407347835126,5.60092805027e-05,0.999991678696
1565339805049124081,,57,,1565339805,47904014,"""base_link""",,,-0.338704228401,0.856632947922,-0.0400381088257,,0.000208646462871,0.00402626634968,6.35712390327e-05,0.999991870769
1565339805165679927,,58,,1565339805,159665107,"""base_link""",,,-0.339022517204,0.856638073921,-0.0402320623398,,0.000185996589818,0.00395035296251,8.18727288356e-05,0.999992176676
1565339805248202538,,59,,1565339805,247486114,"""base_link""",,,-0.338645398617,0.856642723083,-0.0402064323425,,0.000174446856439,0.00396668377672,0.000106976172064,0.999992111741
1565339805349220254,,60,,1565339805,348737955,"""base_link""",,,-0.338877141476,0.856947660446,-0.0399743318558,,0.000179677579757,0.00397866743211,0.000120508161576,0.999992061668
1565339805448510153,,61,,1565339805,446811914,"""base_link""",,,-0.338914334774,0.856736004353,-0.0404609441757,,0.000210935779537,0.0039610375984,0.000106766727906,0.999992127113
1565339805547747128,,62,,1565339805,546050071,"""base_link""",,,-0.338752269745,0.856852173805,-0.0404530763626,,0.000202469944852,0.00390002130084,0.00011022412482,0.999992368316
1565339805646065329,,63,,1565339805,645515918,"""base_link""",,,-0.339033067226,0.856727361679,-0.0403852462769,,0.000189372621007,0.00382599642158,0.000170992645649,0.999992648298
1565339805746646935,,64,,1565339805,745379924,"""base_link""",,,-0.338859677315,0.856999337673,-0.0402077436447,,0.000188672126451,0.00379129335254,0.000148498994968,0.999992784197
1565339805848049533,,65,,1565339805,846873998,"""base_link""",,,-0.339051783085,0.856778621674,-0.0405262708664,,0.000201120579625,0.00371156666262,0.000185521873074,0.999993074679
1565339805945908347,,66,,1565339805,945278882,"""base_link""",,,-0.338983893394,0.856763958931,-0.0402871370316,,0.000223641521881,0.00371054188376,0.000136258187417,0.999993081625
1565339806055860212,,67,,1565339806,55355072,"""base_link""",,,-0.339062094688,0.8567532897,-0.040270447731,,0.000213352431951,0.00367868342326,0.000121595354765,0.999993203469
1565339806150909169,,68,,1565339806,145715951,"""base_link""",,,-0.338895559311,0.856539845467,-0.0403281450272,,0.00024494228553,0.00368241665003,0.000118373690754,0.999993182876
1565339806247184382,,69,,1565339806,246701955,"""base_link""",,,-0.338838398457,0.856919646263,-0.0401318073273,,0.000196122938332,0.00374710002243,3.41345191344e-05,0.999992959781
1565339806346472296,,70,,1565339806,345830917,"""base_link""",,,-0.338933885098,0.856715977192,-0.0402063131332,,0.000103854903884,0.00370285759089,0.000196860428449,0.999993119629
1565339806446226621,,71,,1565339806,445122003,"""base_link""",,,-0.338484466076,0.857206821442,-0.0392481088638,,0.00232476934907,0.00404257853594,0.00405970860456,0.999980885703
1565339806545982728,,72,,1565339806,544967889,"""base_link""",,,-0.338733017445,0.858596920967,-0.0365182161331,,0.00623229451252,-0.00113960779458,0.0113310747509,0.999915729721
1565339806645493370,,73,,1565339806,644356012,"""base_link""",,,-0.338495612144,0.860545277596,-0.0302617549896,,0.00252802694517,-0.00834390513049,0.0163693293113,0.999828001901
1565339806747370011,,74,,1565339806,746227979,"""base_link""",,,-0.337266266346,0.8636251688,-0.0197585821152,,0.00207804075345,-0.00225940772359,0.0231921823485,0.999726312298
1565339806845963641,,75,,1565339806,844763040,"""base_link""",,,-0.334907829762,0.867355704308,-0.00726103782654,,0.00449578722024,-1.81167104951e-05,0.0277348108245,0.999605205988
1565339806947959250,,76,,1565339806,946538925,"""base_link""",,,-0.332341849804,0.870725750923,0.00744128227234,,0.00703471272201,0.00208048983007,0.0282025151471,0.999575311079
1565339807045083479,,77,,1565339807,44337034,"""base_link""",,,-0.330045938492,0.873937606812,0.0214890241623,,0.00171476356526,0.000203398779795,0.0286441734877,0.999588179972
1565339807145419139,,78,,1565339807,144506931,"""base_link""",,,-0.32771062851,0.876514017582,0.0356018543243,,0.00158423971487,0.00154144116514,0.0277639317312,0.999612063872
1565339807244410754,,79,,1565339807,243726015,"""base_link""",,,-0.325393855572,0.878334283829,0.0509439706802,,0.00347960278714,0.00367327627094,0.0275870098104,0.999606600766
1565339807349006586,,80,,1565339807,347978115,"""base_link""",,,-0.32347869873,0.88076376915,0.0681583881378,,0.000829872779962,0.00155115755166,0.0266590913314,0.999643035324
1565339807447397259,,81,,1565339807,446655035,"""base_link""",,,-0.32215487957,0.881943643093,0.0854417681694,,0.00109413166433,0.00130822263681,0.024907443311,0.999688306772
1565339807544131078,,82,,1565339807,543786048,"""base_link""",,,-0.321139991283,0.88336879015,0.101628065109,,0.00148540636545,0.00102370774828,0.0241037912471,0.999707833738
1565339807644203056,,83,,1565339807,643747091,"""base_link""",,,-0.319832384586,0.884319365025,0.11626547575,,0.000508579967821,0.000922478185529,0.0234852129129,0.999723629387
1565339807750554744,,84,,1565339807,746788978,"""base_link""",,,-0.319025039673,0.884958863258,0.128956079483,,0.00125624313025,0.00120157323545,0.022260186387,0.999750700013
1565339807844330476,,85,,1565339807,843620061,"""base_link""",,,-0.317994296551,0.885467529297,0.140361070633,,4.49569139595e-05,0.00146608403175,0.0209787402809,0.999778846062
1565339807943482469,,86,,1565339807,943068981,"""base_link""",,,-0.317586302757,0.885355651379,0.150571525097,,0.000351128637634,0.00112878066032,0.0200806201687,0.999797665159
1565339808045945383,,87,,1565339808,45440912,"""base_link""",,,-0.317515909672,0.885329246521,0.158690392971,,0.000431090679374,0.00114508182608,0.0194270996872,0.999810527423
1565339808143856489,,88,,1565339808,143510103,"""base_link""",,,-0.317407488823,0.884935617447,0.164418280125,,0.000896127373779,-0.00860903932951,0.0191301410727,0.999779535248
1565339808243953526,,89,,1565339808,243534088,"""base_link""",,,-0.315445423126,0.884583950043,0.168163836002,,-0.000582388172853,-0.0259473907582,0.0191956143184,0.999478825252
1565339808343456195,,90,,1565339808,343035936,"""base_link""",,,-0.309656023979,0.884860157967,0.171990394592,,0.000941881180326,-0.029239476141,0.0191898461898,0.999387770437
1565339808444550682,,91,,1565339808,443300008,"""base_link""",,,-0.299124956131,0.885223507881,0.17535752058,,0.00132904552612,-0.023832200016,0.0204908423298,0.999505070153
1565339808545724337,,92,,1565339808,544971942,"""base_link""",,,-0.283768415451,0.886272192001,0.179168224335,,-0.00109294604787,-0.0165302170653,0.0229953334814,0.999598305336
1565339808656898008,,93,,1565339808,655298948,"""base_link""",,,-0.265218615532,0.887626051903,0.184607863426,,-0.00216786549903,-0.00807406645884,0.0255527586257,0.999638517834
1565339808743034327,,94,,1565339808,742059946,"""base_link""",,,-0.245050013065,0.889568209648,0.190231144428,,-0.00239173101752,-0.00206193882079,0.0278402263113,0.999607397847
1565339808845836386,,95,,1565339808,844496011,"""base_link""",,,-0.224077165127,0.891524493694,0.196615159512,,-0.00262745212297,0.000758824932856,0.0286931117763,0.999584526699
1565339808942733647,,96,,1565339808,942131042,"""base_link""",,,-0.204486072063,0.894370317459,0.202248990536,,-0.00109253910553,0.00132697555427,0.0279360943829,0.999608233322
1565339809045701016,,97,,1565339809,45125007,"""base_link""",,,-0.185782313347,0.896905303001,0.207121193409,,0.000199392177504,0.000785627101411,0.0253058693561,0.999679426621
1565339809145533380,,98,,1565339809,143882036,"""base_link""",,,-0.167989552021,0.899713635445,0.210823655128,,0.00182084434445,3.21294838213e-05,0.0219489163606,0.999757434863
1565339809242806770,,99,,1565339809,242237091,"""base_link""",,,-0.150154352188,0.902097821236,0.212946534157,,0.00234936107642,-0.00128536626811,0.0192059992886,0.999811961284
1565339809343445586,,100,,1565339809,342124938,"""base_link""",,,-0.133252978325,0.904155254364,0.214498817921,,0.00355428663636,-0.00196583967775,0.0155129262454,0.999871417553
1565339809443009000,,101,,1565339809,441504001,"""base_link""",,,-0.115853607655,0.905537247658,0.215368807316,,0.00390752253481,-0.00202934811073,0.0125612783175,0.999911409726
1565339809544104028,,102,,1565339809,543355941,"""base_link""",,,-0.0980614423752,0.906078934669,0.215886354446,,0.00344557640101,-0.00216760764639,0.0109740287749,0.99993149774
1565339809643960735,,103,,1565339809,642175912,"""base_link""",,,-0.0793496966362,0.905765652657,0.216762721539,,0.0015768193096,-0.00144345349396,0.0115696926775,0.999930783752
1565339809742416787,,104,,1565339809,741775989,"""base_link""",,,-0.0603843331337,0.905021309853,0.216708540916,,0.000295427043401,-0.000862068537647,0.0138800090759,0.999903252774
1565339809847713218,,105,,1565339809,841274023,"""base_link""",,,-0.0414611697197,0.903461873531,0.217307686806,,-0.00119520744728,-0.00193556768826,0.0169746401778,0.999853332568
1565339809944193135,,106,,1565339809,942795991,"""base_link""",,,-0.0224999189377,0.902633786201,0.217587649822,,-0.00161820419202,-0.00250339616743,0.0202612787987,0.99979027551
1565339810046365037,,107,,1565339810,45046091,"""base_link""",,,-0.00269877910614,0.900906682014,0.217768549919,,-0.00224408008363,-0.00254124487663,0.0227670847847,0.999735047915
1565339810143310383,,108,,1565339810,141450881,"""base_link""",,,0.0165545344353,0.900103509426,0.217704355717,,-0.0034512093206,-0.00169640706174,0.0250622435157,0.999678495971
1565339810241705631,,109,,1565339810,241224050,"""base_link""",,,0.0372064709663,0.899648249149,0.218772947788,,-0.00450614859533,-0.00111469076602,0.0265437169581,0.99963687566
1565339810356262648,,110,,1565339810,355613946,"""base_link""",,,0.056842982769,0.899280548096,0.219680190086,,-0.004604667719,-8.82598295351e-05,0.02604628361,0.999650128973
1565339810442139596,,111,,1565339810,441524982,"""base_link""",,,0.0755586624146,0.900299549103,0.221436500549,,-0.00271891517199,-0.0011882060068,0.0232830498082,0.999724509682
1565339810545709220,,112,,1565339810,543350934,"""base_link""",,,0.09453779459,0.90168774128,0.223327577114,,-0.00153292758456,-0.00170900053027,0.0193585356105,0.999809970219
1565339810644811843,,113,,1565339810,644087076,"""base_link""",,,0.113570272923,0.903060972691,0.225326299667,,-0.000754200102462,-0.000793739934148,0.0142601673479,0.999897719162
1565339810745868902,,114,,1565339810,744761943,"""base_link""",,,0.132146775723,0.904581964016,0.226562976837,,0.00154146506855,-0.00041356758055,0.00945483785585,0.999954028388
1565339810842393344,,115,,1565339810,841919898,"""base_link""",,,0.150740683079,0.90635073185,0.227526783943,,0.00255953202226,-0.00129241535681,0.0063988224975,0.999975416462
1565339810942907464,,116,,1565339810,941663980,"""base_link""",,,0.170497000217,0.906583666801,0.22870439291,,0.00282656606145,-0.00145452482506,0.00454318310856,0.999984627066
1565339811043509336,,117,,1565339811,41279077,"""base_link""",,,0.189298510551,0.907067060471,0.230062186718,,0.00295314962159,-0.00196375920159,0.00421542169544,0.999984826273
1565339811143711429,,118,,1565339811,142016887,"""base_link""",,,0.208398401737,0.907042503357,0.230604350567,,0.00193463153253,-0.00143695583999,0.00450514168603,0.999986947943
1565339811241215463,,119,,1565339811,240031957,"""base_link""",,,0.228124201298,0.906169176102,0.230599403381,,0.000316578353153,-0.0012228490575,0.00458471018875,0.999988692361
1565339811343213885,,120,,1565339811,341808080,"""base_link""",,,0.248447567225,0.904599666595,0.230214297771,,-0.00165704231114,-0.000557222598886,0.00459262627134,0.999987925676
1565339811443672005,,121,,1565339811,441761970,"""base_link""",,,0.267926156521,0.904415428638,0.229060351849,,-0.00192482884814,-0.000163650204434,0.00489089138727,0.999986173621
1565339811542277353,,122,,1565339811,541033983,"""base_link""",,,0.288991093636,0.903293073177,0.227152884007,,-0.00119366144127,0.000292235836592,0.00580597159552,0.999982390077
1565339811652423775,,123,,1565339811,649648904,"""base_link""",,,0.308859884739,0.903074741364,0.225021004677,,-0.000684900578247,0.000277239010271,0.00750462275568,0.999971566939
1565339811744881558,,124,,1565339811,743911981,"""base_link""",,,0.328785687685,0.903191566467,0.223435282707,,-0.000747184365291,-0.000542488588692,0.00958273963159,0.999953658188
1565339811840977712,,125,,1565339811,840363025,"""base_link""",,,0.349184930325,0.90268689394,0.22202783823,,-0.00156095375127,-0.00119964746063,0.0114251977853,0.999932792304
1565339811942426753,,126,,1565339811,940855026,"""base_link""",,,0.36937892437,0.903017222881,0.221883952618,,-0.000968573067026,-0.000326756720732,0.012393363068,0.999922676835
1565339812041820143,,127,,1565339812,41003942,"""base_link""",,,0.390725821257,0.90267932415,0.222022652626,,-0.00157408218522,0.000373949503152,0.0127029043043,0.999918005963
1565339812141557209,,128,,1565339812,139941930,"""base_link""",,,0.411095917225,0.903609037399,0.223268985748,,-0.000295704731536,0.00126136879782,0.0130129596704,0.999914488538
1565339812241063082,,129,,1565339812,239923954,"""base_link""",,,0.432116419077,0.903766453266,0.223958909512,,-0.000105002441703,0.000527499351133,0.0122687810739,0.999924591022
1565339812342026735,,130,,1565339812,341274976,"""base_link""",,,0.451903373003,0.904674708843,0.224558532238,,-0.000837650260723,-0.000313572268764,0.0105672267149,0.999943765286
1565339812439627572,,131,,1565339812,438899993,"""base_link""",,,0.473084181547,0.904878377914,0.225208222866,,-0.00150245917081,0.000281985286979,0.0085041149662,0.999962670868
1565339812556757054,,132,,1565339812,553392887,"""base_link""",,,0.493071734905,0.905951559544,0.225482344627,,6.61671096823e-05,-0.000338534817467,0.00603712017262,0.999981716931
1565339812641955100,,133,,1565339812,640758037,"""base_link""",,,0.513970017433,0.906525731087,0.225665152073,,0.00152889209518,-3.08394873203e-05,0.00380675572934,0.999991585039
1565339812739508747,,134,,1565339812,738960981,"""base_link""",,,0.53411257267,0.908029913902,0.226351976395,,0.00148081407182,0.000169337031713,0.00230529644933,0.999996232054
1565339812842235758,,135,,1565339812,840289115,"""base_link""",,,0.554911971092,0.908204555511,0.226776778698,,0.00112356242136,0.000864393123026,0.00135114868566,0.999998082413
1565339812940954593,,136,,1565339812,940319061,"""base_link""",,,0.575594186783,0.908620357513,0.227879405022,,0.00208890578263,0.000193103753589,0.000273449722902,0.999997762202
1565339813040761549,,137,,1565339813,39537906,"""base_link""",,,0.595786333084,0.908733248711,0.229499578476,,0.00218655582313,-0.000762027348415,-0.000783385225063,0.999997012293
1565339813141104859,,138,,1565339813,140207052,"""base_link""",,,0.616080760956,0.907634913921,0.229816973209,,0.000749182813223,0.00267949951261,-0.00193745418427,0.999994252623
1565339813243068925,,139,,1565339813,240524053,"""base_link""",,,0.634794831276,0.90649831295,0.229439914227,,0.00211107671006,0.0269333676872,-0.00403520050091,0.999626857491
1565339813340423145,,140,,1565339813,338838100,"""base_link""",,,0.650358080864,0.90411823988,0.228045880795,,-0.000537236074388,0.0286053092129,-0.00627863393065,0.999570921155
1565339813440180995,,141,,1565339813,437674045,"""base_link""",,,0.660223424435,0.901386976242,0.22554987669,,-0.00017272338605,0.0239198831161,-0.0075584754779,0.999685289882
1565339813542010591,,142,,1565339813,539275884,"""base_link""",,,0.666273713112,0.897869884968,0.223511219025,,3.83634055112e-05,0.01687265007,-0.00709865273124,0.999832446632
1565339813638673347,,143,,1565339813,638089895,"""base_link""",,,0.667694091797,0.895021796227,0.222261786461,,-0.0020651880494,0.00819659997318,-0.00540135614889,0.999949686784
1565339813739101471,,144,,1565339813,738279104,"""base_link""",,,0.667750179768,0.891931891441,0.221258819103,,-0.00321860374137,0.00264334910419,-0.00374723417664,0.999984305643
1565339813840789103,,145,,1565339813,839951992,"""base_link""",,,0.667491436005,0.888072311878,0.219544529915,,-0.00242656906149,-0.000881351247332,-0.0031578172851,0.999991681552
1565339813941220424,,146,,1565339813,938128948,"""base_link""",,,0.667839825153,0.885208487511,0.218646407127,,-0.00259024534032,-0.00208021915243,-0.00336405012157,0.99998882318
1565339814043487136,,147,,1565339814,38636922,"""base_link""",,,0.668047428131,0.882897138596,0.217302143574,,-0.00304627117963,-0.000847929580755,-0.00378399766927,0.999987841231
1565339814137376533,,148,,1565339814,136552095,"""base_link""",,,0.66905361414,0.880787968636,0.215875923634,,-0.00262792461891,0.000287115598142,-0.00426338479723,0.999987417484
1565339814239461087,,149,,1565339814,238898992,"""base_link""",,,0.670249938965,0.879010677338,0.21450650692,,-0.00189844323528,-4.34749333813e-05,-0.00443675858586,0.99998835453
1565339814338709302,,150,,1565339814,338041067,"""base_link""",,,0.67232811451,0.877207159996,0.214374065399,,-0.0020006230267,0.000592082207065,-0.00391692632481,0.999990152269
1565339814440637052,,151,,1565339814,438932895,"""base_link""",,,0.673953175545,0.875768065453,0.214224219322,,-0.0027187004884,0.00172243696972,-0.0035380674482,0.999988561913
1565339814539496857,,152,,1565339814,537053108,"""base_link""",,,0.675428628922,0.87493956089,0.213904976845,,-0.00214340540786,0.00210155347921,-0.00325411881947,0.99999019995
1565339814638971688,,153,,1565339814,638442039,"""base_link""",,,0.676539480686,0.873787820339,0.213321268559,,-0.0014243839355,0.00154285474362,-0.00349092255282,0.99999170206
1565339814738003557,,154,,1565339814,737395048,"""base_link""",,,0.677999436855,0.873157858849,0.21294349432,,-0.000902834105641,0.00106304056069,-0.00386360221718,0.999991563671
1565339814838876426,,155,,1565339814,838062047,"""base_link""",,,0.679112315178,0.87241345644,0.212286233902,,-0.00173110160407,0.0014626729631,-0.00417618006734,0.999988711634
1565339814939868445,,156,,1565339814,938097953,"""base_link""",,,0.680023789406,0.872150659561,0.211255609989,,-0.00112634836128,0.0010711037461,-0.00419777261895,0.99998998134
1565339815039196582,,157,,1565339815,37308931,"""base_link""",,,0.681441366673,0.871518135071,0.210644602776,,-0.000645970512236,0.00104628867477,-0.00405144138109,0.999991036872
1565339815146028786,,158,,1565339815,145463943,"""base_link""",,,0.682993590832,0.871279358864,0.211241662502,,-0.0010033041259,0.000954889229306,-0.00607440518043,0.999980591396
1565339815237282736,,159,,1565339815,236531972,"""base_link""",,,0.683753490448,0.870771348476,0.212085723877,,-0.000488528088578,0.00146337474744,-0.0298791394613,0.999552328245
1565339815338418101,,160,,1565339815,336288928,"""base_link""",,,0.684306979179,0.869828820229,0.212959468365,,0.00017048897147,0.00104139496259,-0.0706702802656,0.997499171888
1565339815436553235,,161,,1565339815,435775041,"""base_link""",,,0.684970140457,0.868118703365,0.21302574873,,0.000773237541597,0.00110094406692,-0.122585136174,0.992457089458
1565339815539349140,,162,,1565339815,535984992,"""base_link""",,,0.685437679291,0.866184771061,0.212783038616,,9.54950434944e-05,0.00165704568619,-0.180820833668,0.983514652251
1565339815640714321,,163,,1565339815,637465000,"""base_link""",,,0.685285210609,0.864404320717,0.212557435036,,4.10529782254e-05,0.00265543999049,-0.242480473457,0.970152651362
1565339815738275772,,164,,1565339815,736315965,"""base_link""",,,0.684968233109,0.863388836384,0.213301897049,,0.000191421462947,0.00233177142065,-0.305425552378,0.952213084427
1565339815837483634,,165,,1565339815,835520982,"""base_link""",,,0.684282541275,0.862590909004,0.214159429073,,0.000698795348751,0.00187287815402,-0.366188158504,0.930538680864
1565339815936995343,,166,,1565339815,935076951,"""base_link""",,,0.683497190475,0.862600207329,0.215541005135,,-0.000548103604467,0.00141496862743,-0.424668308908,0.90534773698
1565339816036952080,,167,,1565339816,35060882,"""base_link""",,,0.682967066765,0.862988114357,0.217089176178,,0.0010462358963,-0.000754317028612,-0.480062957354,0.877233089533
1565339816138306293,,168,,1565339816,136214971,"""base_link""",,,0.682904601097,0.862616539001,0.217790544033,,0.000358434685106,-0.00320564590838,-0.532981251623,0.846120901986
1565339816237978607,,169,,1565339816,236462116,"""base_link""",,,0.682889461517,0.862473428249,0.218422412872,,0.000188874759737,-0.00300585776776,-0.585436072911,0.810712978606
1565339816335537063,,170,,1565339816,334878921,"""base_link""",,,0.682896077633,0.861069917679,0.21832883358,,0.000497341400455,-0.00181139186775,-0.637354274854,0.770568621108
1565339816449124052,,171,,1565339816,448486089,"""base_link""",,,0.683088302612,0.86002933979,0.217898130417,,8.94045317365e-05,-0.000511792192586,-0.677126802824,0.735866171917
1565339816540617739,,172,,1565339816,538849115,"""base_link""",,,0.684589266777,0.858499526978,0.216830134392,,0.0010970083174,0.000684331288754,-0.700231006314,0.713915167271
1565339816639199677,,173,,1565339816,637178897,"""base_link""",,,0.686798214912,0.855981469154,0.214892745018,,0.00178248161655,0.000263082390827,-0.712912005235,0.701251186337
1565339816741431843,,174,,1565339816,737514019,"""base_link""",,,0.689001917839,0.854147672653,0.212822675705,,0.00253559088019,-9.34276432037e-05,-0.719602956201,0.694381125519
1565339816837218850,,175,,1565339816,834558963,"""base_link""",,,0.691641688347,0.852113127708,0.210827291012,,0.00431443771195,-0.000513623848403,-0.722954154327,0.6908823435
1565339816937101104,,176,,1565339816,935954093,"""base_link""",,,0.694157838821,0.850422739983,0.209421098232,,0.00425025714801,-0.000877440411938,-0.724309601809,0.689461214384
1565339817037837512,,177,,1565339817,36463022,"""base_link""",,,0.696050822735,0.848505854607,0.208968102932,,0.00426378149015,-0.000838753961722,-0.724605505046,0.689150185893
