-0.8570440411567688,0.25680285692214966,-0.04439997673034668,-0.8582956451239893,-0.004193279366492053,-0.04507104297893363
-0.8570440411567688,0.25680285692214966,-0.04439997673034668,-0.8583222097909513,-0.009193182695235835,-0.04508786684432187
-0.8569324612617493,0.2570013999938965,-0.04433882236480713,-0.8582146875957523,-0.008994608394543635,-0.0450312218486964
-0.8569324612617493,0.2570013999938965,-0.04433882236480713,-0.8582201257632688,-0.008994573381296,-0.04503457254656605
-0.8570910096168518,0.25686025619506836,-0.044338107109069824,-0.8583771586607614,-0.009135710361661553,-0.04503924631627938
-0.8570619821548462,0.25687140226364136,-0.04409205913543701,-0.8583463408587979,-0.009124543517336436,-0.044804274554192156
-0.8570619821548462,0.25687140226364136,-0.04409205913543701,-0.8583157563735788,-0.002124617669864437,-0.044791851112751684
-0.856872022151947,0.25671854615211487,-0.04451143741607666,-0.8581266697368628,-0.0022774770026372515,-0.04520846644041499
-0.856872022151947,0.25671854615211487,-0.04451143741607666,-0.8581313177071077,-0.002277450198225728,-0.045210042597209774
-0.8570421934127808,0.2572404742240906,-0.0438232421875,-0.8583064145960022,-0.0017555603429205702,-0.044498389107407714
-0.8570537567138672,0.25712352991104126,-0.044466257095336914,-0.8583213931089696,-0.0018724809858959302,-0.04514407524454754
-0.8570537567138672,0.25712352991104126,-0.044466257095336914,-0.8583331343242636,-0.0038724213021180676,-0.045156650655687
-0.8568741083145142,0.257068395614624,-0.04435455799102783,-0.8581490369204735,-0.003927547376780971,-0.045056198267079524
-0.8568741083145142,0.257068395614624,-0.04435455799102783,-0.8581500769153468,-0.003927566876791411,-0.045046993770987906
-0.857001781463623,0.25694039463996887,-0.044446349143981934,-0.8582797396265499,-0.004055530052326117,-0.0451492836698808
-0.8571280837059021,0.25680407881736755,-0.044167518615722656,-0.8584023373760161,-0.004191846788024645,-0.044876810494145346
-0.8571280837059021,0.25680407881736755,-0.044167518615722656,-0.8584066378324143,-0.006191836651383786,-0.04488427945379497
-0.8572859764099121,0.2569739818572998,-0.04401683807373047,-0.8585645947865262,-0.006021980302404473,-0.04471613968134371
-0.8572859764099121,0.2569739818572998,-0.04401683807373047,-0.8585688502865791,-0.006021929640364909,-0.04472730983887816
-0.8571505546569824,0.256849080324173,-0.04395294189453125,-0.8584394467220618,-0.0061467883109322385,-0.04466837051505353
